label,R_median,R_final,Global_median,PSD_slope,DFA_alpha,MI_median,Entropy_median,Corr_median
5,0.5438223,0.584121,0.43245304375886917,-4.182718530451686,1.9622705904802444,2.123729846461413,3.1828021150908437,-0.2944187552213282
0,0.5724878,0.6085275,0.4308158904314041,-4.530899035887662,1.9588053120830131,2.16856366185342,3.172217474626514,-0.2722914351994534
4,0.6130417,0.65220803,0.4301126152276993,-4.402837114019144,1.9277142918083645,2.16284348393581,3.2028505692095894,-0.2653808596687084
0,0.62400943,0.6472056,0.42848753556609154,-4.534527019291444,1.9351577210641124,2.114106135388555,3.176565380683074,-0.2525109054513974
6,0.65682936,0.6777455,0.42574920877814293,-4.784016092694973,1.9593677901826683,2.1454011662644668,3.1764651251612874,-0.26056751995949956
1,0.5992821,0.76352143,0.4278538227081299,-3.546464019901067,1.9576405173542941,2.0922399317593694,3.189347723009114,-0.4371340885998316
7,0.68959206,0.7264128,0.4233381524682045,-4.529065605410113,1.9391713083969955,2.0812505265144807,3.11000636146413,-0.3187273318332574
3,0.6104216,0.6423481,0.42907868325710297,-4.174692223515315,1.9331743214707287,2.2087337853626825,3.21742517423483,-0.2692334855626533
2,0.6046887,0.63851434,0.4302625134587288,-4.375899302736398,1.9395399097279307,2.134123396281856,3.2006324778447794,-0.2565056641339403
6,0.5865054,0.6262384,0.4316132441163063,-4.43057945563674,1.9393123368539347,2.150147002565048,3.1649789980686984,-0.26317117500886367
7,0.6546587,0.68265593,0.42619017511606216,-4.798905332105716,1.9538970333893313,2.0885114301728698,3.151793160621105,-0.26216142791437597
2,0.54078037,0.59040445,0.4320861026644707,-4.308017880352778,1.9723690912667626,2.17301515281223,3.200975190567398,-0.3098260747489933
6,0.5447823,0.6110788,0.43370346352458,-4.144690720648395,1.9661097173330622,2.1720147450928664,3.1844601763194316,-0.29127393341550856
9,0.6401354,0.676208,0.4272182285785675,-4.487788423860814,1.9195846141497994,2.169551318084083,3.182402644689141,-0.25175239200856425
3,0.66458386,0.6991746,0.4243280775845051,-4.743335718510775,1.9303416254078687,2.1197857132178655,3.176412249024667,-0.2578875210994128
1,0.6858649,0.76663524,0.4264933541417122,-3.280431669802451,1.8622936800544425,2.08796960307279,3.1828342280405124,-0.4004241921504618
4,0.4683524,0.5768581,0.4374978318810463,-3.979451767124531,1.984472025395475,2.2061238528430995,3.208714887281273,-0.29785197642262884
6,0.55461675,0.61889607,0.4337736889719963,-3.939568400563678,1.9571353349590195,2.1428806364699455,3.17389207339451,-0.2858834667001511
2,0.55801743,0.5941278,0.43204645067453384,-4.372872415255672,1.9529449893735265,2.143798220824144,3.147490794970027,-0.2539262338413764
5,0.6082648,0.64959854,0.43009351938962936,-4.353877796332913,1.926005162281155,2.096223132905374,3.204403988176459,-0.2592461349750139
4,0.6655267,0.69855624,0.42544832080602646,-4.591740551633371,1.9318004823411346,2.043247459057323,3.153243076872519,-0.2538600479795992
2,0.6570175,0.6821735,0.4250832200050354,-4.701342595094191,1.944669744274164,2.0767935028020332,3.1613510631773742,-0.2606329411883272
0,0.47674724,0.5605277,0.43636981025338173,-4.225236568188743,1.9713923251087864,2.1833929667996452,3.1929991300508607,-0.2693354952699124
6,0.65753925,0.6900558,0.42625708132982254,-4.544094536019716,1.9399036601209563,2.138923546202917,3.1743765224581018,-0.25789928889748237
2,0.51851404,0.5779859,0.43384771049022675,-4.384686819185018,1.9647059555937783,2.176706244618362,3.1455856378390346,-0.2970097738453108
1,0.70896727,0.7467753,0.4238530248403549,-4.595803767460753,1.9481801985122922,2.0720319647078993,3.1465277857239524,-0.31781699215016673
7,0.6855922,0.71153384,0.42431317269802094,-5.028851748409235,1.9358590419544954,2.1191492424599434,3.1389265934103374,-0.2652733439313579
3,0.60699534,0.6443524,0.42996928095817566,-4.3405481767154805,1.9353287067147324,2.1567952902927336,3.1970689782927906,-0.2751999181770216
4,0.63441956,0.6836805,0.42824503034353256,-4.55332831375284,1.9339495063951406,2.189426772011238,3.220666090453655,-0.2548350895114962
1,0.50178844,0.74627286,0.42862268537282944,-3.6929235652007346,1.978867861515651,2.077439909897387,3.14928661740187,-0.4250351869568153
0,0.5936973,0.62177247,0.4306545704603195,-4.296110534015083,1.9372634791253682,2.1408793013010525,3.1732197395677884,-0.25206983791713694
5,0.44071546,0.5189796,0.436584934592247,-4.069528937669037,1.9742693772238238,2.169281952675577,3.207823270005812,-0.28519595335180903
4,0.60663766,0.64885783,0.4313129745423794,-4.286406914609669,1.9478786495987617,2.124926639296512,3.2196180135783976,-0.26267065916164756
3,0.60737735,0.65143406,0.4294506758451462,-4.256968232539231,1.9289034592783474,2.174862724157099,3.2130613596890063,-0.2807567068077833
1,0.616604,0.7516923,0.42787783592939377,-3.933192674265319,1.9188474309359584,2.120958677845704,3.2001257949056017,-0.4227623625485147
1,0.59252036,0.75535387,0.42783114314079285,-3.3883001571018103,1.9137482052622017,2.1666797904835877,3.1993076054983463,-0.4249956541060842
7,0.6807937,0.7085074,0.4245070740580559,-4.626815628591252,1.9366739787880993,2.15853537998627,3.1613304262240973,-0.2549209807592729
4,0.67005473,0.6932434,0.42528659850358963,-4.749509915108335,1.9583132312039304,2.0838885694514895,3.1485760123706275,-0.2596346463936098
9,0.64290977,0.669379,0.42660295218229294,-4.497357479997557,1.9331274836005128,2.1330526304339257,3.1962619225138402,-0.25786643062903064
9,0.6760106,0.710649,0.4245241656899452,-4.86672807165885,1.950768338242145,2.118014280885496,3.1530186207470727,-0.2595254670466729
4,0.67424417,0.70363504,0.424819640815258,-4.553301889186849,1.9525861438087533,2.0861946792439943,3.1098722484428087,-0.26540509964693815
8,0.56540346,0.6411933,0.43377869576215744,-4.007687207470269,1.9555592573966403,2.1419997250762446,3.204696361867801,-0.31110496250743436
4,0.54877615,0.61388856,0.4340246729552746,-4.088917510504373,1.9582213287817292,2.1824156112747186,3.181650665413695,-0.292650990000833
0,0.5571503,0.6083978,0.4318498969078064,-4.335001856113673,1.967471724529396,2.1745462145177483,3.1880236142106377,-0.2750158959074507
2,0.56358594,0.6136196,0.43196476995944977,-4.084378458148684,1.951969772041611,2.202227188912649,3.196503492587016,-0.2839287530070652
4,0.6627836,0.6900534,0.4259530268609524,-4.546644783022205,1.960444134929608,2.132346857925734,3.1754228081437716,-0.2584884760319147
5,0.45907858,0.55124825,0.43691010773181915,-3.946074144922666,1.9712309681767783,2.171220436473707,3.1960711291317008,-0.32492514473178624
1,0.5728795,0.75536156,0.42823314666748047,-3.471589210280911,1.957469823948928,2.0539958190898426,3.1759497824926703,-0.4368771801774032
1,0.6993921,0.7499524,0.42546550557017326,-3.5276997056358836,1.8955052285485152,2.077847214922948,3.1972031709863065,-0.36156037040834776
6,0.6304215,0.6666866,0.4283319227397442,-4.113433328270532,1.9036623047795371,2.181821717773518,3.1738259967290343,-0.25668782508053534
4,0.5650631,0.61908966,0.43370065093040466,-4.0490205265639165,1.9546643641984487,2.128910890271894,3.197421889091999,-0.2542510734875549
7,0.62713635,0.6660981,0.4291880168020725,-4.178631624420276,1.923733051729368,2.169811904570797,3.1901919605920988,-0.270636549807498
1,0.68530685,0.76173186,0.42676282674074173,-3.4567306006728105,1.900046436185124,2.1089406127040746,3.170019635537596,-0.3989609551049933
9,0.6619287,0.6879829,0.424788735806942,-4.704407515685278,1.9277458756010346,2.1250153669458998,3.1756529885328657,-0.2582496232804196
4,0.68058234,0.71518564,0.42445746809244156,-4.364154568289099,1.9262460176075733,2.0836393415494623,3.0956444229509277,-0.31502251008876586
2,0.5973436,0.64715403,0.4319779947400093,-4.199843278224926,1.9360493190625945,2.1575374898344784,3.1864346923328655,-0.2796219311757698
4,0.6063898,0.6680591,0.43074527382850647,-4.237812761088958,1.946822772414604,2.1763965754741026,3.219692089658407,-0.3032795903687508
1,0.70416856,0.7319527,0.4237836077809334,-4.755279146350145,1.950467314035104,2.0416573436323935,3.100885762160446,-0.2882976242700991
5,0.5720131,0.61840963,0.432488277554512,-4.150647354500342,1.960676941966721,2.163631779642328,3.2012363075346757,-0.28854576544323246
5,0.65960395,0.67221653,0.42465173453092575,-4.990003028660635,1.9186556282836327,2.0281023590389697,3.173151683470634,-0.25935999200544463
3,0.5690776,0.5996123,0.4306066147983074,-4.581203051317789,1.9553199484527672,2.154410822204654,3.1669937256257885,-0.2848088129838009
8,0.6342067,0.6622779,0.4269024431705475,-4.60281074056921,1.918097598080964,2.119727742580383,3.1873055187079258,-0.2591835519714633
3,0.5569731,0.610578,0.4322962015867233,-4.321359811802617,1.965699444247505,2.1858738366971693,3.1792149489236357,-0.3054511070117716
1,0.56776714,0.75153786,0.4277394711971283,-3.9803527968053074,1.9931591769791077,2.0968041421637897,3.1954373625854746,-0.42941586741261895
4,0.6144604,0.66256875,0.4294998422265053,-4.121488015463318,1.9406500207157322,2.243556085425624,3.226014805147291,-0.29078763619353964
5,0.58202213,0.60943425,0.43066005408763885,-4.388018419529117,1.9604205596734732,2.183299020483301,3.1876810669887226,-0.29585079121495633
6,0.6236957,0.654576,0.42894814908504486,-4.458224202251696,1.9284765529415295,2.1521772637606857,3.2019577128834813,-0.2713540760063847
8,0.5059518,0.5682919,0.434191033244133,-3.9953048794581263,1.9817324654817952,2.1683447731506647,3.1868566423374434,-0.30765400422272976
9,0.66462696,0.6920812,0.4251588359475136,-4.485563125821592,1.9403476075708301,2.1097704937039796,3.1847175888461567,-0.2595500437943519
4,0.6382105,0.6515507,0.42687539011240005,-4.873756135244518,1.9430793093990717,2.1127922630170244,3.1697374980524797,-0.25376547519211345
1,0.706252,0.75071335,0.4239612966775894,-4.355889082245,1.9133951914774225,2.047171387763602,3.140683010851589,-0.3260331640420471
5,0.6304222,0.6481174,0.42706285417079926,-4.602479808718787,1.9400879154517177,2.128880796855435,3.1838060443912526,-0.2577987949328369
3,0.5008313,0.57937586,0.43478379026055336,-4.460276403514843,1.9727669727677892,2.2010787192128443,3.1819153698838214,-0.3045588761599993
8,0.5482229,0.6091958,0.4337344653904438,-3.8285544296747287,1.959289413978169,2.2032849203485974,3.1932521095983684,-0.3057332861806863
0,0.57486475,0.61978436,0.43200967460870743,-4.083399768077205,1.947005717805686,2.1326487730671633,3.18447524386585,-0.24962229494717803
3,0.68362904,0.718707,0.4241292364895344,-4.555996014303449,1.9349989395574523,2.0568424457045866,3.135745729801001,-0.30360156282771766
2,0.48687166,0.56504446,0.4354820102453232,-3.9304579235681003,1.976521755657318,2.1754116430799426,3.199963441284081,-0.30787220440376994
5,0.6803846,0.7072685,0.4238659143447876,-4.507109718476983,1.9347051016588812,2.0593721069047786,3.1199507333995085,-0.300892209569698
1,0.70551795,0.7492479,0.42366259172558784,-3.9720254097733543,1.9307845782422772,2.076210455668156,3.1263716737637983,-0.32959186718392053
2,0.55840063,0.61156434,0.43239839375019073,-4.516750533413749,1.96741666907042,2.1545619291797786,3.1986218328927416,-0.29917451553668123
8,0.580123,0.6216478,0.43230994045734406,-4.027716954622619,1.9475355690723786,2.1300029238625484,3.1833387190400133,-0.2781184880535488
3,0.5041322,0.5893519,0.4352709986269474,-4.1484840141059705,1.97024886941601,2.1376297492678953,3.2117411986524607,-0.2990338761922725
4,0.61649764,0.6497746,0.43035583198070526,-4.398212466097524,1.9327213065372155,2.1548803205511646,3.1967314764817747,-0.2567654188603111
4,0.59491503,0.6319983,0.43127983435988426,-4.430598071257098,1.942728615618322,2.1189076577217882,3.18652937796005,-0.2505797831060498
0,0.55587983,0.6053777,0.43207693845033646,-4.29887042524231,1.9643528902085012,2.1772456825214785,3.1830770787863716,-0.3241147367951556
8,0.5792385,0.63631135,0.43249816447496414,-3.9700420493019264,1.945578906410061,2.1181814496007636,3.1997590421836737,-0.29654948888996924
8,0.5790281,0.6124177,0.43061940371990204,-4.229565168329464,1.9484857803768363,2.122377885364187,3.1817262268712585,-0.30517532071471476
3,0.5194205,0.5851122,0.4331912323832512,-4.262187122544568,1.959428871796261,2.144509566799311,3.1933470183251202,-0.2873863748207765
3,0.5945325,0.63066983,0.4297795258462429,-4.371430251723889,1.94208203664353,2.1551798918617013,3.195554668656604,-0.2752835918236722
1,0.4800448,0.7422725,0.42897599935531616,-3.2237571468687567,1.9962538950962667,2.0951268534772765,3.186341581420284,-0.4123139010847203
7,0.49246016,0.5538736,0.4348529949784279,-4.0979000244706745,1.9610081061167592,2.1963038568448283,3.217949982365112,-0.2904560807891151
3,0.62748325,0.66392934,0.4290226101875305,-4.367247136265835,1.9170953949429423,2.1295667243903145,3.2038734713634724,-0.26569412772809564
5,0.5234394,0.57795256,0.4334275498986244,-4.2084176857241875,1.966720919861018,2.173303404044068,3.176921538596331,-0.29026695239897315
9,0.58249027,0.6316544,0.43204253166913986,-4.171101979908428,1.94149690483289,2.1796933674664136,3.187105386261358,-0.2855086990807135
6,0.66398084,0.68659395,0.426411509513855,-4.6341943897510625,1.910615241960401,2.12224601019053,3.1923954610202756,-0.25614703186865717
3,0.6247745,0.6631103,0.4283907115459442,-4.50511201049494,1.9176528590263073,2.168022346768709,3.205074043130641,-0.27341272383130416
2,0.5650231,0.6247462,0.4322309121489525,-4.083513718790331,1.9638934595633524,2.1539361961682615,3.179265171680723,-0.2866459096601978
6,0.56282526,0.61255115,0.433120921254158,-4.217921774375992,1.954248534630687,2.0982423638767127,3.1728516020019124,-0.2638701056974112
1,0.70232207,0.733068,0.42379292100667953,-4.642906570040932,1.9270027560918543,2.029659828988667,3.1080540099349907,-0.3194143782367209
3,0.5823853,0.61450976,0.42986543476581573,-4.437110556665623,1.9473916027366618,2.1700153143101995,3.2012188189749566,-0.29048966742314664
6,0.5609942,0.61188215,0.4336295872926712,-4.150010038482865,1.9573619747465196,2.1327125134804774,3.1960272051477854,-0.25701082826265803
0,0.5978392,0.62301385,0.4303620532155037,-4.345871069847393,1.9421727017816213,2.161739124361035,3.168264095072031,-0.2557333978545718
7,0.6225698,0.6580034,0.4299543984234333,-4.314061840913903,1.9180521651198723,2.133048094742583,3.2249072900868594,-0.25549289531046626
2,0.4969124,0.5838769,0.4362375885248184,-4.0972483777922974,1.9671214328517086,2.1689227142617895,3.1738761308117462,-0.2748165692254527
1,0.6248592,0.7640436,0.4280618317425251,-4.153068556866332,1.9089487486848764,2.0962529497289766,3.167346235953194,-0.43313969133248076
7,0.63254106,0.6703364,0.4288925603032112,-4.357681312909499,1.9283864286831656,2.179294045796494,3.200851752662696,-0.25453384031369364
1,0.68258846,0.75682193,0.4266410246491432,-3.6531547639691686,1.8845820223416576,2.0862234424254282,3.1794581444780787,-0.39618571159171667
4,0.6461227,0.674572,0.4245682582259178,-4.4592246905021184,1.9657493275490001,2.0318928209848792,3.1654939586610213,-0.2665497783268534
2,0.5821951,0.609145,0.4295769929885864,-4.2832240290378705,1.9469783231545854,2.1371091477448925,3.188731852247373,-0.26431823048030917
4,0.619175,0.6577724,0.4302508383989334,-4.1663034536998005,1.9143950602790147,2.14184603937224,3.207708436883201,-0.25793953985624657
2,0.6395618,0.66119754,0.4255989268422127,-4.411446253364522,1.9652824398896764,2.0370755446489417,3.1683464484769717,-0.26559225656107194
1,0.6973453,0.7673657,0.4266457185149193,-3.508150508369221,1.8762250678055217,2.1058988790990734,3.186207139095414,-0.39151038862142307
7,0.6559347,0.6709071,0.42484092712402344,-4.739643576348135,1.9366916600803823,2.0640640572055355,3.140280674278862,-0.26384658055088467
9,0.6351547,0.68467766,0.429997056722641,-4.652481300698492,1.9228590414807198,2.1575783713620815,3.213856756305888,-0.2517818258096989
6,0.66448265,0.70306003,0.4270947240293026,-4.533816238828964,1.9045055853095563,2.117939613296203,3.1968304851663447,-0.2543229579157056
1,0.5867961,0.7610683,0.427110880613327,-3.84207698432701,1.9202097063208579,2.089055743081947,3.1922215080132434,-0.4364855471150687
1,0.6812738,0.7606943,0.4256276860833168,-4.17329407173245,1.9044983385667225,2.122776702477679,3.186032713671887,-0.3948432198833677
2,0.61265445,0.636673,0.4282454028725624,-4.411008400230607,1.944842616221316,2.161832121620842,3.146493492032511,-0.26473188214948135
4,0.61794096,0.65595263,0.4290396720170975,-4.288578931407984,1.9138711895796043,2.1299592872176616,3.199395892042396,-0.2632810560625468
8,0.5245061,0.60421926,0.4352272190153599,-4.2268125330292365,1.9677557114153628,2.200456862912528,3.1801338057378135,-0.2865012464278177
1,0.6976558,0.7288538,0.4246193915605545,-4.605566385905232,1.947380062274272,2.069323900908201,3.1285499010788436,-0.2576054896474902
7,0.5975503,0.6210268,0.4298122003674507,-4.25503021209224,1.9344811480911912,2.134517068862108,3.2067065839133573,-0.26437755532382373
7,0.66381246,0.7295974,0.4267820343375206,-3.6681621687964783,1.8736362212688042,2.105840978040864,3.1838295040015794,-0.37049505591285226
4,0.61434513,0.659759,0.4295983090996742,-4.239336907057308,1.928229276918561,2.125586267043998,3.19190727107581,-0.25708621527093206
8,0.62113076,0.6532767,0.4276009872555733,-4.536546967166505,1.9247485993123046,2.1335481736984656,3.181805343718015,-0.25914407586166266
0,0.5093041,0.57741606,0.4356699399650097,-4.380100477678355,1.9639031669760731,2.1746376430585266,3.1675874940271473,-0.25654046758006094
7,0.6340629,0.6631094,0.42763279378414154,-4.432718756831741,1.9601825580684107,2.107341543977953,3.1953869576552245,-0.26448043700740154
3,0.6179043,0.6475878,0.4278510548174381,-4.305224798550919,1.9316835151856342,2.142201183497338,3.1891639683782635,-0.27892631653543687
1,0.67692155,0.75073516,0.42691151052713394,-3.753680006509797,1.8623146355419962,2.1450492673661956,3.167271952092712,-0.38859710693781124
3,0.5634824,0.6080702,0.4321022033691406,-4.3125524385648495,1.957925677950807,2.189822690901327,3.191888295639104,-0.26969533480678787
1,0.70301145,0.7489489,0.4239277094602585,-4.038408125254974,1.917987480061432,2.1034645287214584,3.1631166155091024,-0.3456755450707346
0,0.58797485,0.63520825,0.43249137699604034,-4.149107366546206,1.9483189894967659,2.1091041109825746,3.1868806966517393,-0.2489496121892591
7,0.67909527,0.703421,0.42368975281715393,-4.7263023828872885,1.955031105027431,2.075727555269398,3.1256274462472806,-0.31450903173018235
7,0.6519623,0.68320274,0.42618124186992645,-4.5536917610677845,1.9425062181714023,2.076063093627707,3.1803563867530653,-0.257700260970811
0,0.56857306,0.6112453,0.43174463510513306,-4.2236249707757105,1.95572784779164,2.102292282072592,3.184451371592221,-0.26795127603524954
3,0.5934114,0.644311,0.43084390461444855,-4.102650473544794,1.9347400304993634,2.1241551530273757,3.1962105764313895,-0.2849030744423542
5,0.62109464,0.63795817,0.4262026958167553,-4.745529805960921,1.9365652768704282,2.107274156906847,3.1715579405251804,-0.26534245653474753
5,0.6384409,0.6757633,0.42786984145641327,-4.510296906006611,1.9181804068538157,2.1929386974355953,3.2085916661886023,-0.26174084449512597
2,0.5870316,0.6395953,0.4313420057296753,-4.433735118730896,1.9523266411422147,2.1689892871843863,3.1599125058379274,-0.2697028690584821
7,0.6789374,0.70245785,0.4245092049241066,-4.760412922270537,1.967333029272787,2.114446037644976,3.117664013223803,-0.26527183148277156
6,0.5602613,0.60605836,0.4327494390308857,-4.154860033154625,1.9519795465440775,2.18194178806074,3.200716369355626,-0.27219788152535906
6,0.6561858,0.6766738,0.42506448179483414,-4.685379171765628,1.9505447885184903,2.1095619818084788,3.1635396670825484,-0.2602010633533696
9,0.6424784,0.66943276,0.427723053842783,-4.311416775910927,1.9048511576102414,2.0829673707477214,3.1702439167967915,-0.2532267545405363
2,0.5997324,0.63617706,0.43031222373247147,-4.33745166092707,1.9318553029892926,2.107776509377198,3.183398817580991,-0.26006547112525014
8,0.36878917,0.4888878,0.4387609586119652,-3.762612230808298,1.969527582159217,2.1382305109672366,3.1922770216855985,-0.31322135825907016
3,0.6336701,0.6620392,0.42770635336637497,-4.3232904182936,1.9075672516794948,2.1963718645995822,3.1951401833692854,-0.25815381456481756
5,0.5920113,0.62372094,0.43028151988983154,-4.415644035504756,1.9556079203261758,2.152707153963572,3.197258944288059,-0.2950137452523404
2,0.60235476,0.63872707,0.42982103675603867,-4.194575129713973,1.9355816336064267,2.1234757345354702,3.167757122460907,-0.26143791323125537
2,0.64473486,0.66780394,0.4262953922152519,-4.590616579799308,1.9236875008116179,2.1195502673712845,3.1787232567460784,-0.258412567765724
5,0.53109443,0.5971836,0.4335731789469719,-4.048272292762378,1.9605508277269088,2.18157313395148,3.1812016720242977,-0.3148078583716637
6,0.65554625,0.67783415,0.4253738895058632,-4.871086960715828,1.9258938299135395,2.1533080930342416,3.1788421552238493,-0.2587848335507238
0,0.47643897,0.5622536,0.4367978647351265,-4.063628763801336,1.972084442558314,2.1745366014897627,3.1653441776973263,-0.25465668532354135
8,0.58824617,0.6452587,0.4318394660949707,-4.097144861259382,1.9421076924768494,2.176800827499391,3.2035750606926,-0.28004891140548166
2,0.61359644,0.6516823,0.42976273596286774,-4.553704340524495,1.9343223468924895,2.088211506578949,3.1850448897077603,-0.25492857852559686
9,0.6609083,0.69455725,0.42718321830034256,-4.544536127309665,1.924911501572443,2.1207072285166575,3.184267813374147,-0.25508030692514555
2,0.5658484,0.61656034,0.4329683370888233,-4.177040383689294,1.9624626922660735,2.151361414438596,3.170638699812452,-0.26642733131333035
8,0.4388383,0.5189939,0.43550534173846245,-3.9700863474,1.976491468358379,2.1966281293538312,3.189342401644491,-0.2988149938465024
8,0.5006754,0.5579579,0.4347262531518936,-3.941834463331012,1.9730865270014302,2.1922090016862983,3.1869688779673546,-0.3087263458961473
8,0.48141927,0.5680971,0.4361843392252922,-4.0584125925210595,1.9688041497465505,2.174934227433565,3.1637721494986257,-0.3248479961230874
8,0.57216775,0.62463367,0.43247586116194725,-4.045535783039125,1.9535570995747624,2.169989456427746,3.1839644559405467,-0.2708267063972898
7,0.6744525,0.7033005,0.42434147000312805,-4.770890948998887,1.9523532635626926,2.121819919872614,3.135780957532774,-0.27497767656595495
4,0.61783236,0.66769254,0.4301358610391617,-4.025547490635855,1.935874985692062,2.2162629610957287,3.223964469406059,-0.2964656665059007
9,0.65511316,0.6779395,0.42451222240924835,-4.634520742171597,1.9604259221826446,2.0235598402356967,3.1515100608203994,-0.27056513224667106
3,0.6644476,0.70301056,0.4232242666184902,-3.6023899199866567,1.9160811533699427,2.1081953216277,3.1447820176859373,-0.33168528505459305
0,0.61428124,0.64772785,0.4287903234362602,-4.542650500548697,1.920910716715986,2.1392763558647307,3.1915161623367143,-0.27074710275038893
6,0.66463137,0.69479746,0.42537907510995865,-4.742589050481628,1.9224835334298183,2.094717675640561,3.1533948567513574,-0.2560123034094383
6,0.57831234,0.61971366,0.4318808801472187,-4.124996390640679,1.943240287633906,2.1105642013831805,3.173692312364872,-0.26678001177363775
3,0.59985554,0.6393787,0.43042632937431335,-4.48147861317584,1.9425144207321587,2.1233474052437646,3.175051777717224,-0.2709773735096897
2,0.5745496,0.62931883,0.4311513751745224,-4.382039564454968,1.953853818595952,2.129326978477397,3.1625467438569137,-0.27028112046115416
1,0.66196734,0.755207,0.4273328483104706,-3.5366222966066245,1.9044960051713724,2.0836322198577992,3.17845071199408,-0.41541297727629783
3,0.6278635,0.661782,0.4287216365337372,-4.267613653064972,1.908960137356719,2.1834290271104537,3.186390459087507,-0.2564754805865709
2,0.61282295,0.6398346,0.42893317341804504,-4.468945739864286,1.9325844244681067,2.15450899826491,3.193253298701451,-0.26217782347623136
2,0.5554306,0.61908025,0.4323289506137371,-3.9222324643602424,1.9594733844727281,2.1428804391384326,3.1716425810842743,-0.30355316922747044
9,0.6382382,0.66413623,0.42670629918575287,-4.505377030509782,1.9451631853918538,2.1555897621381055,3.192400960332347,-0.25550972851588216
3,0.40201163,0.52703446,0.43814969435334206,-3.724227871063969,1.9798641071106622,2.1742063235864224,3.2196966987354947,-0.3269684713135278
0,0.53095543,0.59164983,0.43429816514253616,-3.8766222174747695,1.9850817192942136,2.160327582577513,3.194092302395098,-0.31046071427079386
0,0.5587514,0.6066001,0.43368446081876755,-4.372586856589303,1.9455644894643298,2.147830586275713,3.1836565145475006,-0.24736246517020632
5,0.5836842,0.6201987,0.4307902902364731,-4.313449775110731,1.9470670555325222,2.16762407316436,3.20293507839546,-0.2930605269755852
7,0.6298157,0.66680497,0.42844169586896896,-4.372801865109507,1.922305361223937,2.1363810007534396,3.198449268755305,-0.2538740896646206
8,0.5077591,0.5723948,0.43452735990285873,-4.254176010586583,1.9684855931359635,2.2002110964050243,3.180352974815494,-0.31075632315843466
1,0.67114013,0.7466693,0.42621857300400734,-3.722075643339401,1.8844916215996896,2.110167218552985,3.1744417367339857,-0.3815398953548823
4,0.62400866,0.6621283,0.42881515994668007,-4.298768502930479,1.928355853132563,2.157166364883236,3.200136810036031,-0.26558145833521263
4,0.6697667,0.7010693,0.4246205613017082,-4.5583208829304995,1.9519261405103365,2.09428284858,3.1309961228912915,-0.26151527246060513
6,0.48888913,0.58800393,0.43626343086361885,-3.930321395637354,1.9678357067787438,2.162649636859154,3.1955419667998846,-0.309275215800352
0,0.5279512,0.58735955,0.4327775463461876,-4.204614533581028,1.9835538149463374,2.182889508006545,3.175184703114864,-0.3104963395453768
2,0.55782145,0.6179957,0.43243778869509697,-4.123526484080046,1.967749001673446,2.145100923902042,3.1839408618611342,-0.29989708508581353
9,0.5998998,0.65775716,0.43225714564323425,-4.133864334393836,1.926405830296352,2.18771336931668,3.2334176706848146,-0.2602455408143226
1,0.61637586,0.7577375,0.42866959422826767,-3.321812027808443,1.9105489041789983,2.1070520427935895,3.176204690842901,-0.4394677976911342
4,0.6712266,0.6933187,0.424440361559391,-4.982137857763024,1.9641641740101925,2.081100947766431,3.141680174853267,-0.26251254579214833
7,0.67282283,0.70247376,0.4241737201809883,-4.359575154419489,1.9283424000392717,2.048765483958208,3.123414457209896,-0.30874205383192116
4,0.64564705,0.6745631,0.4275885298848152,-4.68713401207775,1.9465210071019614,2.1034382698425516,3.180561019778369,-0.2604944883798181
7,0.63197654,0.67001194,0.4296616092324257,-4.07623499335544,1.916324263068751,2.183083887056255,3.215649781006522,-0.2549589495336509
3,0.51798695,0.57904655,0.4333658814430237,-4.276816035127692,1.9725144175164224,2.1982580094818833,3.1957731097278352,-0.3040299245810165
9,0.6362244,0.6689838,0.42670801281929016,-4.606819784563992,1.9239278785354557,2.121475447437647,3.2031748925765746,-0.2531837604339899
8,0.61632115,0.64855814,0.42948220297694206,-4.230078114867888,1.9206634835242216,2.146949166298299,3.188564715117321,-0.2587789128067235
8,0.64124376,0.6816696,0.4276600778102875,-4.461770518224788,1.92099039327072,2.1295744330285737,3.1924947406774242,-0.2537392342814594
4,0.63001275,0.6759142,0.4276794120669365,-4.272185228236703,1.9166108451220674,2.128371387042522,3.191642069918055,-0.29501026252435747
7,0.6785526,0.70641094,0.42386557161808014,-4.437548352865175,1.9573630070433448,2.1029023508439875,3.144975966134202,-0.29889301657004064
1,0.44145304,0.72392875,0.4287286847829819,-3.5217531667335034,2.0286209205201553,2.14062784622901,3.1934761367357405,-0.40324350574669887
2,0.6512582,0.674583,0.42525795847177505,-4.837410295711883,1.9619939376521807,2.1237043232154993,3.1827441204410887,-0.2644853608270505
1,0.4567602,0.7387167,0.42924314737319946,-3.9445160676612088,2.0371534088137713,2.1152962580876773,3.1813191668904817,-0.4235821283008461
2,0.5627691,0.6189251,0.4336155168712139,-4.304038433599683,1.9555913452784144,2.167983114252134,3.1960077798408077,-0.29926697705097116
2,0.5996693,0.63260174,0.42969296872615814,-4.544737516816972,1.947102826624253,2.0863890927779067,3.167291394457534,-0.262365834244287
3,0.4337837,0.5403648,0.4373868443071842,-3.9467870527514006,1.9713781599056872,2.13588243730835,3.212412551124868,-0.30496938277232694
2,0.55816406,0.6039803,0.43355320394039154,-4.355179253255781,1.9615813641102249,2.162230801216812,3.1888283644824025,-0.2522160407396998
